client_id,amount,transaction_type,country,latitude,longitude,timestamp
C00013,3116.06,payment,IT,-10.0224,-130.249096,2025-06-13 13:23:04
C00112,260.33,transfer,FR,-36.000673,45.875613,2025-06-09 13:16:04
C00123,4903.89,withdrawal,DE,4.118556,-170.910107,2025-06-15 02:04:04
C00166,3669.14,withdrawal,DE,1.247129,-161.494529,2025-06-12 09:29:04
C00002,712.54,transfer,IT,-72.219615,-30.760617,2025-05-22 00:17:04
C00096,1596.23,purchase,ES,-4.206559,113.428291,2025-05-27 23:56:04
C00145,4448.74,deposit,IT,52.870133,3.725629,2025-06-12 07:22:04
C00075,2409.21,purchase,US,53.793017,56.52216,2025-05-18 14:31:04
C00057,2710.18,transfer,CN,-43.567752,-72.768717,2025-06-12 17:44:04
C00101,4300.07,withdrawal,JP,81.680785,173.137546,2025-06-11 11:04:04
C00136,2415.63,payment,CN,44.083794,165.706909,2025-06-10 21:19:04
C00194,2242.75,transfer,UK,-73.388919,-125.126515,2025-06-05 15:14:04
C00164,3653.08,deposit,IT,-46.881166,-150.201652,2025-05-23 12:39:04
C00055,125.97,deposit,UK,36.694274,-101.918922,2025-05-26 08:32:04
C00175,259.64,transfer,UK,19.909296,78.373213,2025-05-24 01:25:04
C00129,2997.96,payment,FR,37.655974,54.897149,2025-05-31 04:39:04
C00038,2208.97,transfer,IT,-78.457243,39.297703,2025-06-08 18:27:04
C00181,2943.06,transfer,ES,-49.577047,137.521493,2025-06-13 14:53:04
C00106,3589.31,deposit,US,-16.983017,-18.781216,2025-06-09 07:39:04
C00016,1953.9,payment,FR,35.537808,169.96804,2025-05-25 02:50:04
C00051,3378.36,purchase,FR,-46.293527,-16.170884,2025-05-29 20:44:04
C00183,2003.41,deposit,US,-58.506299,-58.146933,2025-05-20 02:52:04
C00013,4096.49,deposit,FR,5.479794,-33.72095,2025-06-13 10:44:04
C00053,3863.87,payment,UK,-47.084164,-157.385709,2025-06-15 21:21:04
C00190,4919.18,transfer,DE,42.376415,-129.718867,2025-06-10 17:23:04
C00020,1818.58,payment,FR,-74.09506,1.475571,2025-05-23 09:29:04
C00011,4237.75,payment,IT,50.60739,-78.733646,2025-06-08 00:21:04
C00188,2014.71,deposit,DE,88.995784,96.181375,2025-05-23 07:51:04
C00189,769.89,withdrawal,UK,10.470725,-82.347647,2025-06-13 05:11:04
C00094,3928.28,deposit,ES,-59.696672,-9.662383,2025-06-11 04:36:04
C00034,4120.55,deposit,IT,22.651514,-47.677855,2025-06-09 23:20:04
C00194,1745.72,transfer,IT,82.924294,-153.452905,2025-06-03 17:35:04
C00161,1460.29,withdrawal,FR,37.272918,-41.693073,2025-06-13 07:43:04
C00074,1701.09,deposit,DE,-63.92756,-137.258701,2025-06-09 21:16:04
C00090,1918.18,payment,FR,32.731349,160.092118,2025-05-29 19:58:04
C00095,4159.22,withdrawal,JP,18.177789,-29.718942,2025-05-22 13:46:04
C00186,723.85,withdrawal,CN,74.943461,-143.440643,2025-05-20 00:41:04
C00068,1739.19,transfer,FR,47.86137,-110.562884,2025-06-13 19:41:04
C00005,3001.94,transfer,CN,-0.891522,31.217616,2025-06-01 17:35:04
C00054,1363.42,payment,US,19.306824,150.338957,2025-06-11 08:39:04
C00141,1351.31,withdrawal,FR,-87.649751,16.226133,2025-05-21 13:12:04
C00004,3299.23,payment,US,60.729965,50.839937,2025-06-08 17:40:04
C00191,874.73,payment,ES,58.846444,-120.11763,2025-05-21 07:39:04
C00025,2675.44,payment,JP,-59.237976,-129.687928,2025-06-08 21:12:04
C00093,3553.84,withdrawal,CN,-45.954811,128.522301,2025-05-23 01:41:04
C00089,4865.21,deposit,ES,-29.112914,23.95986,2025-06-04 04:51:04
C00189,1798.32,transfer,CN,-0.075915,16.52421,2025-05-21 18:12:04
C00158,2359.37,purchase,JP,-8.107839,27.969113,2025-05-31 05:17:04
C00184,3214.6,transfer,ES,62.954783,58.92104,2025-05-30 16:04:04
C00158,271.94,withdrawal,UK,2.634329,176.291871,2025-06-02 23:37:04
C00004,2992.91,payment,FR,-20.357855,127.440546,2025-05-18 19:35:04
C00020,3110.15,purchase,UK,12.0721,-11.807557,2025-05-18 00:43:04
C00164,3148.39,payment,IT,80.253411,-59.549736,2025-05-24 20:04:04
C00186,2831.81,payment,ES,73.16928,-159.309389,2025-06-09 12:02:04
C00159,2533.89,purchase,DE,-40.859026,159.588722,2025-06-11 18:53:04
C00020,3353.29,transfer,IT,-84.001784,171.394725,2025-05-27 05:17:04
C00078,1423.35,purchase,FR,-85.326389,124.98813,2025-06-15 17:30:04
C00021,2134.96,payment,IT,-83.546323,151.624081,2025-05-18 22:52:04
C00165,2810.69,transfer,CN,-40.938343,-91.489857,2025-05-20 21:14:04
C00069,3457.17,transfer,IT,47.415724,-93.494712,2025-06-08 20:59:04
C00066,3946.75,purchase,IT,84.87573,-115.772845,2025-06-10 07:59:04
C00060,414.96,withdrawal,IT,-19.51548,132.029138,2025-06-05 10:55:04
C00142,3100.32,payment,DE,43.361945,-153.900273,2025-06-09 16:11:04
C00057,3881.21,withdrawal,DE,-51.653159,52.393545,2025-06-06 10:47:04
C00012,1994.54,purchase,ES,75.365895,17.797116,2025-06-04 14:07:04
C00082,1951.13,transfer,JP,48.995335,-110.229797,2025-06-15 16:07:04
C00098,4077.34,purchase,DE,27.711455,48.143517,2025-06-16 19:40:04
C00153,2392.83,transfer,FR,67.824375,-11.214353,2025-06-03 07:11:04
C00055,2381.5,withdrawal,ES,-71.20079,58.412973,2025-06-08 02:56:04
C00076,294.39,withdrawal,IT,-35.339214,8.898318,2025-05-18 01:40:04
C00141,1380.52,deposit,ES,-24.448854,84.125754,2025-05-31 22:44:04
C00159,3374.4,transfer,DE,69.910224,-154.353741,2025-06-10 09:05:04
C00111,4991.29,purchase,IT,19.937857,-45.379825,2025-05-31 19:10:04
C00198,3931.59,purchase,ES,64.139156,-5.901363,2025-06-08 12:28:04
C00135,3345.33,withdrawal,JP,65.767896,-102.395515,2025-05-29 14:20:04
C00021,425.31,deposit,US,78.576937,-91.191555,2025-06-12 01:31:04
C00149,4526.11,purchase,ES,17.52551,-146.59348,2025-05-31 03:10:04
C00078,3481.87,transfer,US,43.729616,-97.469073,2025-05-24 08:08:04
C00089,455.28,withdrawal,JP,-10.672875,-134.55435,2025-06-12 23:00:04
C00148,115.02,purchase,JP,-8.10777,-50.077538,2025-05-23 02:12:04
C00076,1700.89,transfer,CN,-78.992479,17.765579,2025-05-19 01:23:04
C00016,3240.94,withdrawal,DE,74.154629,-125.802388,2025-06-16 21:25:04
C00043,3977.7,deposit,FR,46.630668,77.908326,2025-06-11 20:08:04
C00045,3903.17,payment,IT,11.033942,4.681682,2025-05-20 17:06:04
C00068,1633.43,payment,CN,74.50804,-56.639364,2025-05-24 14:35:04
C00147,4987.51,payment,FR,34.938839,-167.832031,2025-05-26 15:42:04
C00056,1248.56,payment,UK,-29.324381,158.067038,2025-06-11 01:08:04
C00117,4950.13,purchase,US,-48.942543,-36.83869,2025-06-08 05:59:04
C00115,791.58,payment,IT,-80.116501,120.852486,2025-05-22 00:42:04
C00035,780.57,withdrawal,JP,21.592376,-93.704164,2025-06-07 08:01:04
C00079,974.82,payment,FR,-1.03204,-18.40589,2025-05-22 20:16:04
C00095,1589.07,withdrawal,DE,69.203672,127.090167,2025-06-15 18:15:04
C00196,3784.73,payment,FR,-44.103524,-124.383055,2025-05-23 04:38:04
C00007,2242.72,purchase,CN,16.715816,-121.699574,2025-06-05 07:03:04
C00085,1454.32,deposit,FR,-59.856442,29.530867,2025-06-07 06:46:04
C00179,4097.45,transfer,DE,85.312407,-137.321726,2025-06-02 23:14:04
C00066,2699.73,purchase,CN,24.425935,20.76689,2025-06-03 04:38:04
C00066,4956.25,deposit,ES,61.284904,159.597578,2025-05-29 23:36:04
C00098,4451.91,transfer,ES,24.68875,-104.394352,2025-06-07 06:41:04
C00148,2358.82,transfer,UK,-39.690377,91.243536,2025-05-31 02:36:04
C00074,3552.04,deposit,CN,34.233786,-174.815694,2025-05-24 00:47:04
C00146,3181.82,withdrawal,JP,0.960309,-85.951137,2025-05-25 15:52:04
C00171,2342.57,deposit,JP,-76.259364,48.052465,2025-05-21 13:35:04
C00116,1843.68,transfer,UK,-13.125854,74.52302,2025-06-10 02:03:04
C00097,630.51,deposit,JP,48.680334,45.269697,2025-06-16 05:54:04
C00098,3717.03,deposit,JP,-13.67546,76.746541,2025-05-30 15:57:04
C00049,4176.37,payment,DE,24.164216,-57.966413,2025-06-01 02:19:04
C00099,2785.89,withdrawal,CN,-62.596688,133.361826,2025-06-05 01:11:04
C00144,389.61,deposit,IT,-61.77665,-146.286695,2025-06-08 06:34:04
C00121,1518.76,transfer,ES,36.259425,-8.191307,2025-05-27 19:09:04
C00097,2758.28,transfer,DE,47.076847,-152.512049,2025-06-13 02:30:04
C00109,268.82,payment,ES,-19.454235,-110.655384,2025-05-31 17:13:04
C00176,352.47,transfer,UK,68.194294,129.29713,2025-06-12 03:29:04
C00158,4177.05,transfer,FR,-30.503215,-70.47457,2025-05-23 06:37:04
C00143,1945.59,purchase,US,51.031671,26.065563,2025-06-05 15:39:04
C00188,1527.74,deposit,JP,-63.261671,-19.535343,2025-06-11 05:27:04
C00122,3668.92,transfer,DE,-27.332769,6.999653,2025-05-29 10:12:04
C00073,349.35,withdrawal,IT,5.995068,-115.337216,2025-05-20 14:18:04
C00187,943.38,withdrawal,CN,33.627027,-89.618249,2025-05-20 03:49:04
C00179,3468.3,purchase,DE,-79.346041,-3.501794,2025-06-04 23:13:04
C00136,2087.97,deposit,FR,26.884511,91.065918,2025-05-22 15:55:04
C00065,150.12,deposit,UK,1.909429,-89.771209,2025-06-14 18:14:04
C00152,636.7,transfer,DE,-13.28497,-24.55416,2025-06-01 03:47:04
C00038,1884.42,payment,ES,16.848452,-52.622324,2025-06-12 02:20:04
C00191,2893.6,deposit,ES,6.5069,-47.307591,2025-05-30 14:26:04
C00108,2163.63,deposit,US,76.06621,-53.411864,2025-06-10 11:23:04
C00164,1642.18,deposit,ES,48.845013,104.349107,2025-06-05 15:52:04
C00134,3810.99,transfer,US,20.665129,-66.749642,2025-05-30 17:04:04
C00009,4144.18,payment,FR,63.878496,47.477644,2025-06-15 14:10:04
C00053,1925.17,payment,CN,-9.056637,-149.615351,2025-05-20 19:37:04
C00131,1885.5,withdrawal,US,-88.31652,-140.85685,2025-05-26 11:34:04
C00060,1827.55,transfer,DE,46.331473,-161.373817,2025-06-15 00:23:04
C00119,1079.84,transfer,UK,75.428283,36.882433,2025-06-08 01:01:04
C00032,3404.3,purchase,IT,-51.07155,79.389129,2025-06-06 16:57:04
C00051,3467.45,purchase,CN,63.083862,91.197223,2025-05-19 22:17:04
C00065,4753.82,deposit,DE,-61.527296,115.373821,2025-06-06 01:54:04
C00130,259.04,withdrawal,US,-77.73622,122.706334,2025-06-11 20:54:04
C00149,3116.78,purchase,US,-21.958246,-45.428447,2025-06-10 02:36:04
C00173,348.69,payment,IT,-67.628054,128.67097,2025-06-05 00:30:04
C00069,3211.19,payment,JP,79.526133,-40.445099,2025-06-08 09:18:04
C00079,1702.78,payment,UK,85.534167,-61.15344,2025-05-20 19:49:04
C00007,2481.82,transfer,CN,29.918411,72.37462,2025-06-01 11:37:04
C00008,1985.89,purchase,FR,-38.905904,129.078801,2025-05-23 06:31:04
C00028,3381.01,payment,US,40.158514,120.818518,2025-05-26 10:50:04
C00083,1630.05,deposit,US,-45.504682,-67.361383,2025-05-27 15:42:04
C00058,82.85,payment,US,-48.858895,-16.715854,2025-05-30 16:26:04
C00037,2639.4,payment,FR,-71.885197,-25.503687,2025-05-30 16:27:04
C00117,1809.57,transfer,DE,8.847295,63.076079,2025-05-30 18:03:04
C00030,2100.16,transfer,US,-22.047976,-151.089937,2025-06-08 11:47:04
C00054,4385.75,deposit,IT,81.523933,-72.746786,2025-06-12 17:46:04
C00130,2206.24,withdrawal,FR,32.045418,-68.03032,2025-05-30 20:08:04
C00121,4739.07,transfer,UK,37.060261,-151.557726,2025-06-11 15:39:04
C00098,4547.08,withdrawal,DE,65.295741,-145.603286,2025-05-25 03:55:04
C00103,4531.65,deposit,FR,-73.194697,175.189111,2025-06-04 07:46:04
C00090,3323.72,withdrawal,US,-84.471387,172.391863,2025-05-30 12:39:04
C00063,2864.59,deposit,CN,-30.943878,-108.694537,2025-05-31 09:58:04
C00118,2100.46,deposit,JP,50.645756,57.134132,2025-05-23 22:53:04
C00044,4890.64,purchase,US,-21.519982,-134.891773,2025-05-20 11:25:04
C00115,4491.9,withdrawal,CN,1.958333,-16.930294,2025-05-22 20:01:04
C00197,3257.33,payment,UK,78.407038,-133.878102,2025-06-06 01:05:04
C00054,3743.58,purchase,IT,-16.526024,-168.111117,2025-05-31 16:12:04
C00085,396.95,deposit,CN,51.821106,35.491107,2025-05-24 02:57:04
C00187,1061.96,deposit,JP,-53.475373,139.312384,2025-05-18 04:58:04
C00082,4317.92,transfer,JP,85.651569,155.412976,2025-05-22 15:27:04
C00045,381.65,purchase,DE,6.85454,163.068127,2025-06-13 05:57:04
C00063,386.17,transfer,FR,7.254446,114.462438,2025-06-06 20:19:04
C00005,1977.44,deposit,DE,40.799287,-127.388357,2025-06-07 01:31:04
C00102,2285.29,purchase,CN,-57.465289,-135.398913,2025-06-07 01:19:04
C00163,4515.26,purchase,CN,59.472053,-66.110397,2025-06-16 08:08:04
C00054,2120.99,withdrawal,CN,43.661552,-158.985354,2025-05-26 22:13:04
C00005,2544.7,purchase,ES,-33.765606,65.607747,2025-06-06 06:50:04
C00063,3573.28,deposit,IT,67.958852,-151.14247,2025-06-07 02:32:04
C00072,315.45,purchase,DE,36.01913,-1.44701,2025-05-29 02:36:04
C00177,2230.88,withdrawal,IT,63.108208,173.772395,2025-06-16 09:11:04
C00003,2511.27,withdrawal,DE,43.270505,-116.045522,2025-05-25 17:05:04
C00148,2200.47,purchase,ES,-30.508384,106.37516,2025-06-08 15:05:04
C00153,3715.45,deposit,US,60.366529,-114.429584,2025-06-13 12:51:04
C00026,2588.73,withdrawal,UK,-83.124205,-51.165348,2025-05-21 19:55:04
C00127,1954.06,deposit,US,51.343759,-91.925808,2025-05-22 08:12:04
C00097,2789.16,purchase,IT,85.3614,37.839496,2025-06-11 18:33:04
C00063,3302.92,transfer,UK,-14.631647,-36.153584,2025-06-08 23:42:04
C00028,2100.2,payment,US,39.596865,-102.726834,2025-06-11 20:13:04
C00112,336.66,withdrawal,FR,-54.218362,106.346583,2025-06-10 11:28:04
C00078,744.67,transfer,ES,-30.847287,-112.739498,2025-06-16 12:16:04
C00022,4008.78,payment,CN,41.294547,-3.486711,2025-06-07 13:15:04
C00075,222.14,transfer,UK,-78.648731,-95.839841,2025-05-31 17:04:04
C00123,3204.51,withdrawal,JP,2.427967,-67.86652,2025-05-22 15:27:04
C00128,2542.07,withdrawal,JP,85.786815,-84.246982,2025-06-05 06:03:04
C00163,1369.45,payment,UK,-77.129344,49.080642,2025-06-12 23:49:04
C00002,3446.94,payment,ES,-6.40198,118.372421,2025-05-31 21:42:04
C00081,379.62,payment,ES,0.90282,-152.525006,2025-06-05 06:39:04
C00041,4346.25,deposit,US,-73.396877,88.143431,2025-06-11 08:11:04
C00158,1139.24,purchase,ES,-1.681121,80.836776,2025-05-27 12:18:04
C00077,819.05,withdrawal,FR,-4.343712,166.838423,2025-06-01 17:20:04
C00079,4707.22,deposit,ES,-31.055653,-58.543291,2025-06-14 14:29:04
C00176,4445.16,transfer,CN,-30.91526,-111.926911,2025-06-16 02:51:04
C00126,1088.24,transfer,UK,-67.026861,161.176658,2025-06-08 18:51:04
C00186,3291.16,purchase,ES,-79.533902,-148.243568,2025-06-04 07:11:04
C00065,4503.11,purchase,US,19.605535,-13.800121,2025-06-10 09:41:04
C00054,2511.91,deposit,US,19.412866,-13.337415,2025-06-15 20:18:04
C00142,3019.13,withdrawal,ES,84.166689,-102.239576,2025-05-22 15:01:04
C00008,923.9,transfer,US,-67.000651,-35.9711,2025-06-07 08:57:04
C00012,2631.24,withdrawal,IT,11.401577,154.047786,2025-05-24 12:08:04
C00048,4920.38,payment,UK,-45.348298,-10.187215,2025-06-05 16:07:04
C00001,2856.06,payment,IT,68.396562,166.087386,2025-06-04 09:14:04
C00061,2594.07,purchase,DE,-54.147916,163.052873,2025-05-24 09:17:04
C00162,1066.6,deposit,ES,-25.085286,-156.676821,2025-06-13 08:43:04
C00001,3449.07,withdrawal,DE,-12.515661,-105.659376,2025-06-04 17:18:04
C00189,4735.35,deposit,US,31.445097,-119.54453,2025-06-10 02:07:04
C00167,4681.4,withdrawal,DE,-38.542056,-84.798946,2025-05-19 08:24:04
C00050,1639.36,purchase,ES,-28.903458,-40.76036,2025-06-08 04:49:04
C00099,2344.5,purchase,IT,57.480102,11.392988,2025-06-15 19:08:04
C00063,3869.7,purchase,DE,-43.481387,124.131217,2025-05-20 05:26:04
C00088,1905.51,payment,CN,-34.476575,145.852321,2025-06-01 09:54:04
C00011,4790.09,purchase,FR,60.715097,140.049497,2025-05-28 17:27:04
C00102,2158.05,deposit,US,86.776644,133.795627,2025-06-08 10:52:04
C00078,4901.59,withdrawal,JP,-36.646669,-39.538606,2025-05-22 14:24:04
C00176,2177.12,transfer,ES,23.624722,-179.059629,2025-06-14 15:42:04
C00186,214.64,payment,IT,-15.860184,-99.286068,2025-06-03 13:23:04
C00125,1152.64,withdrawal,DE,-37.607238,-0.652899,2025-06-15 05:20:04
C00195,2166.94,payment,ES,25.015919,-122.844351,2025-05-19 20:31:04
C00085,1098.78,deposit,US,-14.179558,2.207905,2025-06-01 13:10:04
C00165,2085.9,purchase,FR,-30.731968,140.1448,2025-05-27 18:40:04
C00182,2099.62,withdrawal,JP,61.160163,-4.384406,2025-06-07 00:28:04
C00065,865.66,payment,UK,40.438007,-66.630109,2025-05-26 16:04:04
C00077,3264.27,transfer,JP,-2.391257,-6.889825,2025-05-19 00:50:04
C00115,2181.67,withdrawal,DE,27.718142,53.112888,2025-05-31 15:28:04
C00080,276.68,purchase,IT,-20.483465,44.663274,2025-06-12 06:45:04
C00118,4929.89,purchase,JP,75.81969,89.199021,2025-05-25 06:54:04
C00024,1632.27,payment,US,-21.415671,-64.115809,2025-05-28 03:46:04
C00039,1194.3,payment,FR,44.781062,-149.61625,2025-05-30 13:33:04
C00148,3583.76,withdrawal,JP,60.832597,-154.888198,2025-05-22 14:37:04
C00042,680.43,deposit,ES,-2.68994,126.310616,2025-05-19 02:13:04
C00181,804.32,transfer,UK,79.023576,177.278448,2025-06-12 07:27:04
C00102,3045.98,deposit,IT,-70.907895,-157.97666,2025-06-06 22:30:04
C00081,3623.44,deposit,UK,-4.224501,115.620712,2025-05-28 22:40:04
C00131,2360.1,purchase,ES,19.257453,85.490793,2025-06-16 01:41:04
C00091,3989.21,payment,ES,-62.860871,22.579468,2025-05-27 07:00:04
C00103,3348.43,purchase,IT,64.767708,37.439492,2025-05-26 14:21:04
C00186,1454.4,deposit,IT,33.09533,-67.916047,2025-05-20 07:14:04
C00150,4130.15,payment,IT,-8.271902,150.330191,2025-06-13 17:54:04
C00163,4993.97,deposit,CN,35.643841,54.412614,2025-06-14 20:46:04
C00197,728.64,transfer,UK,-12.126409,-32.72122,2025-05-28 11:50:04
C00170,4530.09,payment,JP,20.548207,15.444399,2025-06-10 14:35:04
C00162,1884.97,withdrawal,DE,50.863606,-155.271346,2025-06-02 06:33:04
C00041,1676.59,deposit,UK,57.008561,0.222557,2025-05-20 09:24:04
C00063,124.47,withdrawal,ES,13.28006,45.364916,2025-06-04 08:10:04
C00151,189.45,purchase,DE,-12.461793,148.208805,2025-06-09 22:54:04
C00144,49.74,purchase,CN,34.220204,-76.926243,2025-06-07 03:35:04
C00071,2150.49,withdrawal,FR,-27.250326,116.842785,2025-06-03 01:12:04
C00022,4250.85,purchase,FR,-19.359238,156.234146,2025-05-27 14:29:04
C00017,4713.07,purchase,JP,-79.172667,-13.574233,2025-06-06 04:30:04
C00179,1326.43,payment,DE,-30.209117,172.059002,2025-05-22 05:37:04
C00019,2210.55,payment,UK,-52.193916,33.553017,2025-05-19 03:18:04
C00046,4920.48,deposit,DE,-37.454271,-144.45704,2025-06-14 09:36:04
C00050,1670.86,withdrawal,FR,47.408772,-174.83654,2025-05-20 10:11:04
C00113,4325.62,payment,UK,-26.682654,171.321718,2025-05-19 07:00:04
C00101,3958.87,transfer,JP,-34.226364,-152.731556,2025-06-06 02:37:04
C00116,1660.36,withdrawal,UK,48.618709,-74.39563,2025-05-31 15:32:04
C00016,3401.49,deposit,DE,5.412582,122.487956,2025-05-27 21:04:04
C00097,3555.66,transfer,DE,-65.433629,117.17496,2025-06-13 01:22:04
C00078,1929.19,withdrawal,IT,-71.09501,-3.499465,2025-05-20 06:17:04
C00083,601.11,withdrawal,JP,4.018287,-176.893604,2025-05-21 18:51:04
C00175,3455.75,payment,DE,21.713002,179.196932,2025-06-11 11:09:04
C00104,3592.37,withdrawal,ES,-6.406142,48.465323,2025-05-20 08:46:04
C00040,4696.3,payment,US,-48.868318,14.17933,2025-05-26 09:45:04
C00037,3680.08,withdrawal,DE,49.912631,63.876823,2025-06-09 21:36:04
C00010,1559.15,purchase,JP,24.115455,25.823089,2025-05-31 11:08:04
C00161,2635.74,transfer,UK,34.532792,15.854298,2025-06-01 01:16:04
C00057,209.63,deposit,US,73.182441,-90.695392,2025-06-15 05:46:04
C00138,2535.63,withdrawal,UK,81.383963,67.711448,2025-06-08 13:28:04
C00182,379.63,purchase,UK,-66.475112,-158.294353,2025-06-12 16:53:04
C00031,2087.73,purchase,FR,-38.808168,-39.59621,2025-06-14 02:58:04
C00099,4197.92,deposit,UK,-71.537291,-8.389048,2025-05-19 08:58:04
C00164,3875.6,transfer,US,54.075354,51.772106,2025-06-04 10:16:04
C00057,2670.02,withdrawal,ES,74.444409,158.883583,2025-05-22 17:14:04
C00121,4379.05,withdrawal,ES,-48.124305,-140.974152,2025-05-24 21:00:04
C00032,3134.87,payment,JP,-58.080977,45.845952,2025-06-12 02:05:04
C00177,3703.28,transfer,IT,12.599845,123.133789,2025-05-31 04:30:04
C00170,2127.49,transfer,IT,4.492825,47.219621,2025-06-10 22:29:04
C00054,1958.9,withdrawal,CN,-9.864478,-34.51263,2025-05-27 21:57:04
C00126,3287.22,transfer,CN,40.902034,116.271232,2025-06-06 02:45:04
C00015,2316.97,deposit,ES,33.221176,7.572608,2025-06-02 19:29:04
C00064,4403.11,deposit,FR,25.603446,-116.670065,2025-06-01 07:33:04
C00154,3112.66,deposit,JP,21.677169,61.684183,2025-06-03 23:30:04
C00047,2416.45,payment,US,58.075934,32.72707,2025-06-12 19:42:04
C00111,2902.04,deposit,US,-11.343967,-46.373824,2025-06-08 06:02:04
C00180,1325.55,transfer,FR,78.477808,-25.311026,2025-06-11 00:23:04
C00052,3472.98,withdrawal,DE,-49.733801,74.84523,2025-06-05 16:30:04
C00074,926.93,deposit,IT,-83.054344,-96.994772,2025-05-23 19:57:04
C00138,3016.11,withdrawal,FR,-75.813547,45.027058,2025-06-05 19:22:04
C00030,3683.73,deposit,FR,88.037696,-47.994845,2025-06-12 11:59:04
C00186,2888.93,deposit,UK,-45.334213,-158.260396,2025-06-15 18:19:04
C00095,3602.6,payment,ES,-29.322214,21.300281,2025-06-12 17:04:04
C00179,4903.91,withdrawal,DE,56.504257,122.236208,2025-05-29 16:26:04
C00174,4606.1,transfer,ES,-84.621316,110.614046,2025-06-13 00:20:04
C00043,3033.57,deposit,IT,13.383143,-159.985031,2025-05-24 04:02:04
C00157,2539.24,transfer,UK,76.212016,112.526686,2025-05-28 21:13:04
C00191,2335.48,deposit,IT,-49.178215,74.855444,2025-05-18 12:58:04
C00108,1639.24,withdrawal,JP,-15.441108,-38.353012,2025-06-10 18:33:04
C00017,2150.0,withdrawal,ES,-79.763749,-165.902249,2025-06-03 16:02:04
C00003,1762.39,payment,UK,9.877539,95.832398,2025-06-16 05:13:04
C00175,4734.23,transfer,US,3.91582,151.815811,2025-06-09 02:11:04
C00036,4698.48,withdrawal,US,-48.200889,48.880894,2025-06-02 12:00:04
C00126,3369.63,payment,IT,-74.113045,-38.990915,2025-05-28 20:43:04
C00014,89.85,payment,DE,9.30794,-120.416454,2025-06-05 12:13:04
C00076,4912.55,payment,ES,-28.494187,-5.501671,2025-06-10 18:27:04
C00044,3708.01,payment,FR,-19.953763,-50.149737,2025-06-11 17:22:04
C00192,4940.9,withdrawal,DE,36.62673,85.032683,2025-06-14 15:01:04
C00037,346.2,purchase,UK,-41.236018,50.470793,2025-06-14 04:24:04
C00144,1790.25,deposit,IT,7.444932,-82.885891,2025-05-27 21:17:04
C00009,897.01,payment,UK,10.656392,-71.12513,2025-06-01 09:49:04
C00171,2191.52,deposit,ES,-4.027901,-121.96867,2025-05-31 22:12:04
C00112,1447.84,transfer,UK,55.507514,164.027496,2025-06-04 04:55:04
C00093,3566.27,withdrawal,UK,-6.892709,-14.788709,2025-06-07 10:02:04
C00096,1569.46,purchase,IT,43.998079,53.634269,2025-06-03 11:52:04
C00005,4686.38,withdrawal,ES,-75.797037,105.799421,2025-06-06 23:56:04
C00051,1918.65,withdrawal,UK,37.198204,23.716185,2025-06-14 18:12:04
C00020,367.86,payment,CN,-28.919864,6.505337,2025-05-24 06:23:04
C00009,4203.96,purchase,IT,-51.914493,-94.1716,2025-06-01 15:50:04
C00116,593.87,purchase,CN,89.399791,-106.515464,2025-06-13 13:40:04
C00162,2229.28,purchase,JP,3.811957,96.358556,2025-06-16 09:50:04
C00021,1284.04,payment,US,79.279926,-77.282311,2025-05-19 18:53:04
C00097,4938.45,deposit,DE,-17.76547,-12.296502,2025-06-03 23:46:04
C00195,3702.66,payment,JP,-20.259131,36.269268,2025-06-04 04:04:04
C00058,3504.2,withdrawal,UK,-81.675131,124.35205,2025-05-23 04:59:04
C00029,3855.33,purchase,IT,32.187668,-18.109861,2025-05-20 23:44:04
C00179,4338.06,purchase,IT,-42.554317,-83.20772,2025-06-02 23:23:04
C00171,610.12,purchase,US,67.2662,-170.896393,2025-05-20 16:08:04
C00083,1039.68,transfer,CN,40.394505,-22.577428,2025-05-30 21:22:04
C00112,2204.3,deposit,IT,43.298006,-48.281393,2025-06-05 17:59:04
C00031,336.82,withdrawal,DE,-44.718233,117.220289,2025-06-01 20:09:04
C00086,617.93,payment,ES,14.99687,98.310014,2025-06-13 19:26:04
C00027,678.37,transfer,US,17.285689,93.018003,2025-06-02 15:24:04
C00158,4132.47,payment,US,-46.702591,155.787439,2025-05-27 07:55:04
C00134,2395.79,purchase,IT,-21.01515,-134.037001,2025-05-25 14:33:04
C00153,1088.91,payment,IT,19.633561,175.756881,2025-06-05 15:10:04
C00142,2497.83,withdrawal,UK,81.22842,-72.31502,2025-05-22 13:35:04
C00137,4605.33,purchase,ES,-21.750616,41.954886,2025-06-05 20:47:04
C00091,2055.12,withdrawal,UK,65.574667,-178.30261,2025-06-12 14:39:04
C00164,785.38,transfer,IT,-53.431074,-121.191031,2025-06-11 21:19:04
C00018,974.83,purchase,JP,18.129776,-30.229933,2025-06-01 02:54:04
C00029,2612.93,transfer,CN,-0.809095,-55.099338,2025-05-27 04:30:04
C00042,4946.91,withdrawal,IT,-43.227983,101.227423,2025-06-15 00:16:04
C00164,4350.04,transfer,JP,48.432602,74.050003,2025-05-18 02:08:04
C00151,1925.04,purchase,US,-46.784496,-54.755485,2025-06-07 23:20:04
C00076,103.22,payment,JP,-34.15858,-70.566399,2025-05-29 09:20:04
C00149,4116.0,withdrawal,IT,-7.520367,168.19679,2025-06-05 13:52:04
C00067,1910.01,withdrawal,IT,60.699691,112.54745,2025-05-25 08:40:04
